Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.8.0.14,46417,216.58.219.227,443,6,26448,0,75.6200846945,26448,0,26448,26448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,57281,173.194.207.188,5228,6,38924,0,51.3821806597,38924,0,38924,38924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,33015,216.58.219.237,443,6,25986,0,76.9645193566,25986,0,25986,25986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,53868,173.194.123.105,443,6,25614,0,78.0822987429,25614,0,25614,25614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,39952,216.58.219.238,443,6,28181,0,70.9698023491,28181,0,28181,28181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,57281,173.194.207.188,5228,6,39090,0,51.1639805577,39090,0,39090,39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,32818,173.194.121.5,443,6,31308,0,63.8814360547,31308,0,31308,31308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,54065,173.194.123.5,443,6,25276,0,79.1264440576,25276,0,25276,25276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,43655,173.194.123.15,443,6,25221,0,79.2989968677,25221,0,25221,25221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,46417,216.58.219.227,443,6,25848,0,77.3754255648,25848,0,25848,25848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,45309,173.194.123.23,443,6,25357,0,78.8736837954,25357,0,25357,25357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,46387,216.58.219.227,443,6,25956,0,77.0534751117,25956,0,25956,25956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,53933,173.194.123.5,443,6,25401,0,78.7370575962,25401,0,25401,25401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,39987,216.58.219.238,443,6,25876,0,77.2916988715,25876,0,25876,25876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,39955,216.58.219.238,443,6,25785,0,77.5644754702,25785,0,25785,25785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,33215,216.58.219.237,443,6,25941,0,77.0980301453,25941,0,25941,25941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,34564,173.194.123.8,443,6,25215,0,79.3178663494,25215,0,25215,25215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.14,39996,216.58.219.238,443,6,25922,0,77.1545405447,25922,0,25922,25922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47317,23.23.138.128,443,6,56054,0,35.6798801156,56054,0,56054,56054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47313,23.23.138.128,443,6,56129,0,35.6322043863,56129,0,56129,56129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47314,23.23.138.128,443,6,56004,0,35.7117348761,56004,0,56004,56004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47316,23.23.138.128,443,6,56184,0,35.5973230813,56184,0,56184,56184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47315,23.23.138.128,443,6,55886,0,35.7871381026,55886,0,55886,55886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47318,23.23.138.128,443,6,56406,0,35.457220863,56406,0,56406,56406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47317,23.23.138.128,443,6,4856311,0,0.4118352387,4856311,0,4856311,4856311,4856311,0,4856311,4856311,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47314,23.23.138.128,443,6,4856544,0,0.4118154803,4856544,0,4856544,4856544,4856544,0,4856544,4856544,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47315,23.23.138.128,443,6,4856684,0,0.4118036092,4856684,0,4856684,4856684,4856684,0,4856684,4856684,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47316,23.23.138.128,443,6,4856792,0,0.411794452,4856792,0,4856792,4856792,4856792,0,4856792,4856792,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47313,23.23.138.128,443,6,4856957,0,0.4117804625,4856957,0,4856957,4856957,4856957,0,4856957,4856957,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47318,23.23.138.128,443,6,4857044,0,0.4117730867,4857044,0,4857044,4857044,4857044,0,4857044,4857044,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,51801,74.125.226.175,443,6,25476,0,78.5052598524,25476,0,25476,25476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42357,173.194.123.111,443,6,25637,0,78.0122479229,25637,0,25637,25637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47987,173.194.207.188,5228,6,38900,0,51.4138817481,38900,0,38900,38900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,25569,0,78.2197191912,25569,0,25569,25569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,25711,0,77.7877173194,25711,0,25711,25711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60199,54.230.52.98,80,6,25258,0,79.1828331618,25258,0,25258,25258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35990,199.16.156.201,443,6,73371,0,27.2587261997,73371,0,73371,73371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,38945,209.148.205.19,80,6,22148,0,90.3016073686,22148,0,22148,22148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,25607,0,78.103643535,25607,0,25607,25607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37179,8.18.45.80,443,6,55417,0,36.0900084812,55417,0,55417,55417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42967,149.174.28.138,80,6,53086,0,37.6747164978,53086,0,53086,53086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35584,23.195.218.247,443,6,30612,0,65.3338560042,30612,0,30612,30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,26354,0,75.8898079988,26354,0,26354,26354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50127,72.39.249.200,18990,6,45426,0,66.0414740457,22713,32013.5524114398,45350,76,0,0,0,0,76,0,76,76,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57411,72.11.163.216,56230,6,52319,0,57.3405454997,26159.5,29987.6914833403,47364,4955,0,0,0,0,4955,0,4955,4955,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,51338,97.89.116.200,29810,6,80174,0,37.4186145134,40087,56598.2409797336,80108,66,0,0,0,0,66,0,66,66,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,41378,174.4.162.172,57397,6,87047,0,34.4641400623,43523.5,61452.5290325793,86977,70,0,0,0,0,70,0,70,70,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,25679,0,77.8846528292,25679,0,25679,25679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,25682,0,77.8755548633,25682,0,25682,25682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50252,74.125.22.157,443,6,39534,0,50.5893661152,39534,0,39534,39534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49049,54.231.17.48,80,6,55624,0,35.9557025744,55624,0,55624,55624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37507,209.148.205.33,80,6,22068,0,90.6289650172,22068,0,22068,22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,25646,0,77.984870935,25646,0,25646,25646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,55207,0,36.2272900176,55207,0,55207,55207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,54681,0,36.5757758636,54681,0,54681,54681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,54684,0,36.5737692927,54684,0,54684,54684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55203,64.233.178.94,80,6,54613,0,36.6213172688,54613,0,54613,54613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,54609,0,36.623999707,54609,0,54609,54609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,54608,0,36.624670378,54608,0,54608,54608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58177,209.148.205.18,80,6,22333,0,89.5535754265,22333,0,22333,22333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,25663,0,77.933211238,25663,0,25663,25663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,25658,0,77.9483981604,25658,0,25658,25658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42844,141.219.235.176,60830,6,60763,0,49.3721508155,30381.5,42806.12321269,60650,113,0,0,0,0,113,0,113,113,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,48558,68.180.110.66,12732,6,91899,0,32.6445336728,45949.5,64283.7845844502,91405,494,0,0,0,0,494,0,494,494,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49515,178.211.244.196,27425,6,176364,0,17.0102742056,88182,124654.440241814,176326,38,0,0,0,0,38,0,38,38,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49663,74.125.226.164,443,6,25633,0,78.024421644,25633,0,25633,25633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60199,54.230.52.98,80,6,27203,0,73.5213027975,27203,0,27203,27203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60199,54.230.52.98,80,6,6409826,0,0.4680314255,3204913,4475936.42743616,6369878,39948,3204913,4475936.42743616,6369878,39948,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,51801,74.125.226.175,443,6,26021,0,76.8609968871,26021,0,26021,26021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42357,173.194.123.111,443,6,27075,0,73.8688827331,27075,0,27075,27075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47987,173.194.207.188,5228,6,38849,0,51.481376612,38849,0,38849,38849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,25495,0,78.4467542655,25495,0,25495,25495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,27331,0,73.1769785226,27331,0,27331,27331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35990,199.16.156.201,443,6,73391,0,27.2512978431,73391,0,73391,73391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,38945,209.148.205.19,80,6,22283,0,89.754521384,22283,0,22283,22283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,25661,0,77.9392852968,25661,0,25661,25661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37179,8.18.45.80,443,6,56208,0,35.5821235411,56208,0,56208,56208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42967,149.174.28.138,80,6,54334,0,36.8093643023,54334,0,54334,54334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35584,23.195.218.247,443,6,30702,0,65.1423360042,30702,0,30702,30702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,25520,0,78.3699059561,25520,0,25520,25520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,25429,0,78.6503598254,25429,0,25429,25429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,25722,0,77.7544514423,25722,0,25722,25722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50252,74.125.22.157,443,6,39476,0,50.6636943966,39476,0,39476,39476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49049,54.231.17.48,80,6,55363,0,36.1252099778,55363,0,55363,55363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37507,209.148.205.33,80,6,22267,0,89.8190146854,22267,0,22267,22267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,25763,0,77.6307107092,25763,0,25763,25763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,55705,0,35.9034198007,55705,0,55705,55705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,55500,0,36.036036036,55500,0,55500,55500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,54679,0,36.5771137,54679,0,54679,54679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55203,64.233.178.94,80,6,54762,0,36.5216756145,54762,0,54762,54762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,54699,0,36.5637397393,54699,0,54699,54699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,54769,0,36.5170077964,54769,0,54769,54769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58177,209.148.205.18,80,6,22226,0,89.9847026006,22226,0,22226,22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,25600,0,78.125,25600,0,25600,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,25618,0,78.070106956,25618,0,25618,25618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49663,74.125.226.164,443,6,25632,0,78.0274656679,25632,0,25632,25632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,51801,74.125.226.175,443,6,25560,0,78.2472613459,25560,0,25560,25560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37179,8.18.45.80,443,6,55160,0,36.2581580856,55160,0,55160,55160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58256,91.190.218.125,12350,6,367049,0,8.1732956635,183524.5,35008.1496297648,208279,158770,0,0,0,0,208279,0,208279,208279,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42357,173.194.123.111,443,6,25436,0,78.6287152068,25436,0,25436,25436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47987,173.194.207.188,5228,6,40040,0,49.9500499501,40040,0,40040,40040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,25642,0,77.9970361126,25642,0,25642,25642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,25689,0,77.8543345401,25689,0,25689,25689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35990,199.16.156.201,443,6,73777,0,27.1087195196,73777,0,73777,73777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,38945,209.148.205.19,80,6,22173,0,90.1997925405,22173,0,22173,22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,25724,0,77.7484061577,25724,0,25724,25724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42967,149.174.28.138,80,6,53376,0,37.4700239808,53376,0,53376,53376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35584,23.195.218.247,443,6,30382,0,65.8284510565,30382,0,30382,30382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,25475,0,78.5083415113,25475,0,25475,25475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,25668,0,77.9180302322,25668,0,25668,25668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,25669,0,77.9149947407,25669,0,25669,25669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49049,54.231.17.48,80,6,55269,0,36.1866507445,55269,0,55269,55269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50252,74.125.22.157,443,6,39459,0,50.6855216807,39459,0,39459,39459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37507,209.148.205.33,80,6,22728,0,87.9971840901,22728,0,22728,22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,25657,0,77.9514362552,25657,0,25657,25657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,54761,0,36.5223425431,54761,0,54761,54761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,54714,0,36.5537156852,54714,0,54714,54714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,54718,0,36.5510435323,54718,0,54718,54718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55203,64.233.178.94,80,6,54672,0,36.5817968979,54672,0,54672,54672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,54624,0,36.6139425893,54624,0,54624,54624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,54669,0,36.5838043498,54669,0,54669,54669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58177,209.148.205.18,80,6,22474,0,88.9917237697,22474,0,22474,22474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,25596,0,78.1372089389,25596,0,25596,25596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,25609,0,78.0975438322,25609,0,25609,25609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49663,74.125.226.164,443,6,25825,0,77.4443368829,25825,0,25825,25825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42357,173.194.123.111,443,6,26059,0,76.7489159216,26059,0,26059,26059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47987,173.194.207.188,5228,6,40638,0,49.2150204242,40638,0,40638,40638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,26792,0,74.6491489997,26792,0,26792,26792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,25656,0,77.9544745868,25656,0,25656,25656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35990,199.16.156.201,443,6,73391,0,27.2512978431,73391,0,73391,73391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,38945,209.148.205.19,80,6,22089,0,90.5428041106,22089,0,22089,22089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,25738,0,77.7061154713,25738,0,25738,25738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42967,149.174.28.138,80,6,54005,0,37.0336079993,54005,0,54005,54005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,35584,23.195.218.247,443,6,30329,0,65.9434864321,30329,0,30329,30329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,25605,0,78.1097441906,25605,0,25605,25605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,25673,0,77.9028551396,25673,0,25673,25673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,25721,0,77.7574744372,25721,0,25721,25721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50252,74.125.22.157,443,6,39505,0,50.6265029743,39505,0,39505,39505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49049,54.231.17.48,80,6,55568,0,35.9919378059,55568,0,55568,55568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37507,209.148.205.33,80,6,22057,0,90.6741623974,22057,0,22057,22057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,25794,0,77.5374118012,25794,0,25794,25794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55202,64.233.178.94,80,6,54838,0,36.4710602137,54838,0,54838,54838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,54720,0,36.5497076023,54720,0,54720,54720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,54811,0,36.4890259255,54811,0,54811,54811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55203,64.233.178.94,80,6,54690,0,36.5697568111,54690,0,54690,54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55199,64.233.178.94,80,6,54577,0,36.6454733679,54577,0,54577,54577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55201,64.233.178.94,80,6,54622,0,36.6152832192,54622,0,54622,54622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,58177,209.148.205.18,80,6,22021,0,90.8223968031,22021,0,22021,22021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57032,173.194.123.121,80,6,25669,0,77.9149947407,25669,0,25669,25669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52750,74.125.226.173,80,6,25691,0,77.8482737145,25691,0,25691,25691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,49663,74.125.226.164,443,6,25666,0,77.9241019247,25666,0,25666,25666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,42357,173.194.123.111,443,6,25556,0,78.2595085303,25556,0,25556,25556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,60778,74.125.226.185,80,6,25879,0,77.2827389003,25879,0,25879,25879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52206,74.125.226.186,80,6,25550,0,78.2778864971,25550,0,25550,25550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,57025,173.194.123.121,80,6,25593,0,78.1463681475,25593,0,25593,25593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37646,74.125.226.187,80,6,25704,0,77.8089013383,25704,0,25704,25704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,47550,173.194.123.122,80,6,25587,0,78.1646930082,25587,0,25587,25587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,37649,74.125.226.187,80,6,25752,0,77.6638707673,25752,0,25752,25752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,50252,74.125.22.157,443,6,39427,0,50.7266593958,39427,0,39427,39427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,52205,74.125.226.186,80,6,26102,0,76.6224810359,26102,0,26102,26102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55200,64.233.178.94,80,6,54711,0,36.5557200563,54711,0,54711,54711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.0.6,55197,64.233.178.94,80,6,54558,0,36.6582352726,54558,0,54558,54558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
