Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,54420,195.154.107.23,443,6,7821059,13530.6484710063,23.3983658735,42972.8516483517,174431.510652533,2050244,0,92012.4588235294,249656.998343754,2050322,0,77310.5625,233536.704688795,2050476,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9897836,1905.4670131936,5.8598667426,173646.245614035,318084.426984706,1596456,35,353484.142857143,379990.423554839,1596456,357,353488,379979.535732104,1596705,309,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,8565736,633.9210080722,1.8679072061,571049.066666667,1553377.05816776,6009737,70,1223676.57142857,2168130.82057486,6009891,285,1223441.42857143,2172148.92505892,6010123,281,1981762,0,1981762,1981762,6009737,0,6009737,6009737,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9974616,270155.262117359,325.7268249725,3071.0024630542,18472.0816265881,446369,-1,8994.2434625789,32361.025742444,446989,1,4648.2937324603,23179.0121686299,446369,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,6681785,3112.9406288888,7.1837091436,142165.638297872,416160.19115289,2005112,20,278400.416666667,555235.788226393,2005294,62,303559.863636364,573839.529557017,2005485,242,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7708406,2005.2135292303,5.189140271,197651.435897436,435105.5563331,2007312,55,405698.263157895,558054.351768798,2007312,184,405696.210526316,559301.291158847,2007787,324,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5620107,3797.6145294031,9.7862905457,104076.055555556,227995.92699328,994159,9,208152.111111111,289163.385608623,994679,111,216143.115384615,291769.137597701,994504,118,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,575026,1888.610254145,6.9562071976,191675.333333333,331755.867363839,574754,53,575026,0,575026,575026,574754,0,574754,574754,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,2064232,1315.2591375388,4.8444167129,229359.111111111,409598.740906404,1215071,53,516058,512304.074879363,1215190,175,506420.5,512726.445914713,1215222,347,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5899332,368.1772783766,1.3560857399,842761.714285714,1482218.14104096,4012634,133,1474833,1775241.07876855,4012634,133,943043,524106.132001907,1313642,572444,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9285165,1738.7951641139,4.8464405318,211026.477272727,674276.648232497,3282241,39,442150.714285714,933413.327952528,3282241,876,422030.363636364,921974.623832717,3319830,717,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9941903,62040.6374916352,89.5200848369,11183.2429696288,46106.5140966881,578812,0,27692.5459610028,72958.1972976619,580709,24,18793.3383742911,60061.9295379908,578812,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9413144,12928.7302945753,26.239904542,38264.8130081301,138835.412046818,1606883,10,75303.736,190137.267093902,1607383,33,76739.4833333333,192693.365808927,1607169,10,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9852652,3992.9351001132,9.1345964518,110703.95505618,406678.75155238,3160694,13,218947.822222222,556510.601977597,3160694,33,228202.720930233,566353.18458699,3161009,22,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3520779,1817.7795311776,4.5444488279,234718.6,722238.147476776,2801377,54,502968.428571429,1030324.48363964,2801659,667,502938.857142857,1029687.72363493,2801377,622,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,8567832,9566.1306150728,19.2580806907,52242.8780487805,252647.637579156,2872011,8,109844,360512.146810149,2872011,23,100795.411764706,345932.565991597,2872686,25,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5649696,1052.0920063664,3.5400134804,297352.421052632,894724.961673966,3928446,41,627744,1253916.62426704,3928446,390,627719,1252896.24284206,3928640,363,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9999219,326964.335914635,404.8316173493,2470.7731653076,13747.7395921535,473229,-28,7046.4474982382,23603.7193804912,473292,0,3806.2603730491,17473.3662484513,473327,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9689490,39141.6885718443,55.5240781507,18043.7430167598,127822.568430336,2003058,10,43646.3513513514,196498.604037534,2003203,52,30857.6815286624,167502.977335936,2003587,12,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9763330,825.3331598952,2.5606017619,406805.416666667,1070097.60549107,5205838,17,751025.384615385,1383775.10646935,5205838,75,455720.2,354844.140306323,1200894,81,75,0,75,75,5205838,0,5205838,5205838,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9966137,690.8393894244,1.7057762702,622883.5625,2265645.45572141,9102148,58,1107331.55555556,3003729.28930131,9102148,89,1660986.5,3669403.35428221,9138996,1495,863739,0,863739,863739,9102148,0,9102148,9102148,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9292729,285.9224669093,0.7532771051,1548788.16666667,3731491.84366079,9164954,50,2323158.75,4561592.26707929,9164954,71,9165207,0,9165207,9165207,127572,0,127572,127572,9164954,0,9164954,9164954,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9873499,2731.3518743457,6.0768730518,167347.440677966,496009.340221542,2841025,26,299196.939393939,637993.90339049,2841025,32,394373.96,708758.547165481,2841321,130,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,836069,3177.967368722,8.3725147087,139344.833333333,283174.448601152,707889,50,278689.666666667,377276.059511246,708034,105,417871.5,410146.681825539,707889,127854,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,1990202,2426.3868692726,7.5369233877,142157.285714286,206326.56779985,546852,40,284314.571428571,212502.51274111,547120,96,331668,187999.046265666,546852,127522,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9968266,636.2189773026,1.5047752538,712019,2381472.33609272,8966457,52,1246018.875,3126059.30155247,8966457,106,1993611.2,3903827.03609281,8966785,6671,1001557,0,1001557,1001557,8966457,0,8966457,8966457,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9998595,320.0449663178,0.9001264678,1249824.375,3207965.53229542,9166340,51,1999719,4016832.16513691,9166340,85,4935324,5983918.00584884,9166593,704055,127872,0,127872,127872,9166340,0,9166340,9166340,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7295000,3332.5565455792,7.4023303633,137641.509433962,321076.078789844,1696487,24,251551.724137931,402282.667802034,1696487,87,317160.652173913,429283.863900588,1696763,97,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9906729,432.6352320731,1.312239388,825560.75,2460037.28435811,8611676,38,1651121.5,3417350.46798439,8611676,103,1981296,3712291.61088592,8611899,127035,859354,0,859354,859354,8611676,0,8611676,8611676,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3828045,1537.59947963,3.9184492345,273431.785714286,732808.807436489,2768378,51,546833.857142857,994572.036691398,2768378,97,637982.833333333,1057174.30274339,2768751,635,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9972206,635.9676083707,1.5041807199,712300.428571429,2409535.25440024,9066058,39,1246511.125,3165648.35299476,9066058,84,1994390,3959058.11259717,9066339,3219,905906,0,905906,905906,9066058,0,9066058,9066058,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9494284,337.0448998576,0.9479387808,1186785.5,3110937.58012477,8874404,47,1898846.6,3904650.22993376,8874404,57,4501235,6184889.06677056,8874612,127858,619721,0,619721,619721,8874404,0,8874404,8874404,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9953673,3300.6911117132,7.4344415373,136351.684931507,479571.590486814,3296161,36,255222.384615385,636822.462736532,3296161,82,301268.424242424,687715.640681208,3296376,145,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,691724,3056.1322145827,7.2283164962,172931,345674.00120441,691442,54,345862,488971.410258309,691617,107,691442,0,691442,691442,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,790515,2674.2060555461,6.3249906706,197628.75,395047.502152484,790200,54,395257.5,558828.610492072,790409,106,790200,0,790200,790200,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9983085,1287.9786158287,3.5059302811,293620.147058824,1321856.01023733,7731791,28,623933.3125,1903793.96876779,7731791,28,587226.588235294,1849563.66029822,7732036,369,823913,0,823913,823913,7731791,0,7731791,7731791,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9879905,5820.4000949402,10.9312791975,92335.5607476635,559310.717989161,5753927,6,205829.270833333,826492.945989713,5753927,52,162059.327586207,753906.828215678,5754105,8,607985,0,607985,607985,5753927,0,5753927,5753927,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9855937,49966.2284773127,69.196870881,14472.7415565345,71225.4369987679,1139766,2,36775.8843283582,114036.653128356,1179668,35,23442.2621359224,91335.9295442763,1140051,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9891924,2647.917634628,4.4480729937,230044.744186047,802876.798639655,4308901,36,395673.16,1030124.22561499,4309144,50,581695,1214702.08211504,4309091,136,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9679317,779.3938353295,2.4795137921,420839.869565217,1289567.83164239,6020374,37,806596.75,1728278.07331791,6020702,90,955198.7,1871505.66938958,6020530,899,3658787,0,3658787,3658787,6020374,0,6020374,6020374,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9908840,60124.8985754135,90.9289079246,11009.8222222222,36267.0737986871,745188,0,25604.2377260982,54459.7949318199,745188,0,19103.380859375,48069.3501706568,745512,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7310547,31147.1904906705,54.3051019301,18460.9772727273,56102.5841880226,686800,6,38883.1861702128,81889.3651580057,687014,24,35203.6714975845,76675.1703698843,687308,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9996683,97880.1668513446,127.8424053258,7828.2560689115,45355.3683800118,1259335,0,21134.2917547569,74571.8805816692,1259515,27,12448.9813200498,57576.3810348543,1259335,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9978846,18828.9307200452,24.5519371679,40896.9098360656,362860.004602632,4878589,0,109656.582417582,589906.386450597,4878589,35,65648.9605263158,458639.030661844,4878831,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9442613,396.3945149505,1.1649317832,944261.3,2835793.79054081,9012703,38,1573755.16666667,3645041.47696042,9012703,53,3105054,5116447.49596641,9012954,127163,429703,0,429703,429703,9012703,0,9012703,9012703,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9929283,857.4637262328,2.2156685432,472823,1980437.43948924,9109957,17,827440.25,2609801.13661054,9109957,80,1225272.5,3187376.29433,9110204,313,127186,0,127186,127186,9109957,0,9109957,9109957,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9974233,2162.2715250386,4.0103334261,255749.564102564,1361059.65764997,8508760,19,450031.272727273,1806146.40775347,8508760,26,623365.5,2109797.72247765,8508983,73,741471,0,741471,741471,8508760,0,8508760,8508760,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9884451,125374.995535918,155.1932423966,6447.782778865,88464.2802208916,3218683,-36,18544.9362101313,149783.7947691,3218683,0,9705.0830830831,109737.961951252,3219016,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9376265,341.2872823027,0.9598704815,1172033.125,3004543.10681101,8586354,37,1875253,3761571.30056955,8586354,49,4624441.5,5603375.05652446,8586626,662257,127321,0,127321,127321,8586354,0,8586354,8586354,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9784577,55255.2246254488,69.5993296389,14389.0838235294,237970.940396875,6146801,0,39774.7032520325,395122.960890473,6146849,24,22596.7759815242,299837.129172638,6184096,3,3254033,0,3254033,3254033,6146801,0,6146801,6146801,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9793583,434.6723768002,1.1231844362,979358.3,2400020.97006195,7735313,45,1632238.5,3014880.86064698,7735313,45,3133136.66666667,3989408.8078598,7735506,661570,1055802,0,1055802,1055802,7735313,0,7735313,7735313,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7399940,3833.139187615,7.1622202342,142306.538461538,511224.997539204,3000929,22,264278.357142857,678455.861325648,3001069,22,321730.608695652,738658.237276257,3001069,48,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9491792,33358.9273764111,55.943071656,17909.041509434,103911.648068974,1975614,5,41629.701754386,156391.176748536,1975614,25,31533.7475083057,138891.071706365,2016633,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7445638,786.6350741199,2.1489092003,496375.866666667,910235.675640645,3107747,35,930704.75,1097419.81852314,3107785,35,1240908.16666667,1122418.46047175,3146671,127557,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9994862,79018.6998079613,106.0544907974,9438.0188857413,67083.8071907496,1832516,2,24746.0893300248,107917.780127921,1832516,25,15258.2916030535,85354.2285400951,1832699,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,6755607,319831.807859753,390.3424222279,2562.8251138088,9304.7868850519,84570,0,7303.3589189189,16192.9452140237,85454,0,3913.0315789474,12354.199180175,84612,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9986052,162817.898404695,193.1694327248,5179.4875518672,48489.3152815348,1222679,0,15850.8761904762,84523.876160334,1222679,25,7699.2120277564,60282.1820490106,1222917,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,1959179,347248.515832397,421.6051723707,2374.7624242424,8511.1214169219,68393,0,6779.1660899654,15350.1191089782,102170,0,3589.3551401869,10956.862627148,69922,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9861018,14209.1820540232,24.0340297523,41783.9745762712,197709.177184451,2609799,5,96676.6470588236,294430.233355704,2609799,25,74140.7518796993,260049.007040264,2609973,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9970934,117564.71359654,150.0360949135,6669.5210702341,52775.9472785978,1696370,0,18328.9227941176,87119.031161471,1696370,0,10207.2010526316,66715.7992377923,1734258,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5004326,112804.601458818,138.8798411614,7210.8443804035,93358.5746123186,2444786,0,20593.9341563786,157377.403230312,2444948,0,11120.2088888889,116011.18668777,2445227,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9879592,2928.8658883889,6.98409408,145288.117647059,487502.163357329,3723738,15,299381.575757576,673712.851537008,3723738,41,290569.117647059,670699.537715198,3762063,42,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9982460,203420.900259054,253.4445417262,3947.1965203638,12221.6104094561,188749,0,11010.6666666667,21057.974952283,191277,24,6137.6615289766,16365.7663823804,188905,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7247742,375128.419306316,450.0712083846,2222.5519779209,8644.3779815121,82072,1,6442.4373333333,14904.1692514965,100732,23,3356.2182669789,11099.9556367961,82974,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,1549564,2765.9393222868,8.3894566472,129130.333333333,233970.284882633,724293,31,258260.666666667,283698.790708502,724497,34,309841.6,283928.187031158,724293,111,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,1545429,6914.584882256,18.765016057,55193.8928571429,98526.6691109529,427831,41,110387.785714286,122759.506991502,427831,108,118858.230769231,130190.764792255,466045,461,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4377356,5540.5591868699,11.4224202921,89333.7959183674,227027.689339225,1280146,39,168359.846153846,294099.712449733,1280146,113,198961.045454545,316827.469041865,1319857,163,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,775288,3427.113537163,9.0289028077,129214.666666667,259072.856357949,647757,50,258429.333333333,343272.078396035,647945,80,387531,368015.138482101,647757,127305,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5316814,2423.8199794087,6.7709722401,151908.971428571,324610.252322643,1690420,22,312753.764705882,412932.364339266,1690420,128,312730.411764706,413096.761638702,1690807,80,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,746364,2832.3981328146,6.6991441173,186591,373034.000145652,746142,60,373182,527650.151189214,746287,77,746142,0,746142,746142,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9970563,374075.064768158,454.1368426236,2202.4658714381,22356.2719810067,900997,-1,6395.4323284157,38281.4241928309,901170,0,3360.4256825076,27730.8886550827,900997,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9991060,93329.2363372856,123.510418314,8103.0494728305,57663.2331582805,1294664,0,21033.8105263158,92058.4061605259,1294743,0,13195.3064729194,74582.6839922509,1330915,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9942704,22648.2655020204,34.095352733,29416.2840236686,310211.730321097,5667389,3,65845.7218543046,462901.730144576,5667455,25,53235.4193548387,417728.986326362,5667617,3,2456214,0,2456214,2456214,5667389,0,5667389,5667389,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9809213,133091.207215095,169.6364428013,5898.5045099218,46489.9895650316,1418745,3,16294.3737541529,76756.6209661937,1418745,23,8633.7235849057,55310.4441154077,1419014,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9334489,101957.69688089,128.6626402367,7778.7408333333,116971.897942008,3520193,-9,21311.6187214612,193088.999366142,3520193,0,12265.8291721419,146775.880102776,3520606,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9240908,22662.5998224417,39.2818541208,25527.3701657458,77975.5331935668,752958,0,58858.2611464968,115837.365726205,752958,41,45297.7205882353,102440.929003302,753910,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9758989,75403.5074739812,92.3251373682,10843.3211111111,135505.196390828,3795071,4,30785.4542586751,227699.598728685,3795071,24,16712.4931271478,170397.722633058,3833091,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5529979,34535.7550182379,54.9730839846,18250.7557755776,83012.344853158,1294251,7,39784.0215827338,121543.610343054,1294611,23,33679.1349693251,113031.834650468,1294251,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7730785,1304.5247022133,3.1044712794,336121.086956522,1034460.85362872,4888924,0,594660.769230769,1339909.44000905,4888924,54,724239.333333333,1579236.53406789,4889129,4182,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,5082859,629.5669425416,1.7706570259,635357.375,1476651.4853341,4245516,39,1270714.75,2007150.55396589,4245617,74,1694198.66666667,2223962.42234133,4245555,165648,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3073518,1041.1521910723,2.9282405374,384189.75,712182.960297573,2025617,105,768379.5,888857.253111544,2025617,137,1024365,890072.489877089,2025909,323815,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,8429749,769.5365544099,2.4911773767,421487.45,1603099.00940284,7219057,35,936638.777777778,2358744.1739097,7219057,1085,842943.9,2256877.35180514,7258210,995,629782,0,629782,629782,7219057,0,7219057,7219057,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,663641,6370.9143949816,13.5615490905,82955.125,152844.777283956,347977,48,165910.25,190280.557882959,348025,94,221142,189624.255808691,348037,3161,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,3192902,1342.3525056516,3.7583364601,290263.818181818,513343.712485664,1548027,57,638580.4,617212.668513698,1548027,121385,638532.2,617463.128838233,1548292,121317,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7571530,422.6358477085,1.1886633217,946441.25,2024566.55135836,5861331,63,1892882.5,2678832.52573237,5861456,73,2523707,2894199.21497312,5861478,710417,999572,0,999572,999572,5861331,0,5861331,5861331,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9708877,49091.2594731605,69.0090110319,14512.5216741405,119733.597340113,2914744,3,36362.3782771535,188106.618495689,2914744,21,24211.289276808,154405.707479228,2915027,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,8974327,73144.4263174275,90.7031803053,11038.532595326,150701.258842036,3595621,3,31269.4320557491,252768.149236258,3595673,20,17092.3904761905,188261.081061733,3595674,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7579505,704.9273006615,1.9790210574,541393.214285714,1189357.65480901,4108158,64,1082786.42857143,1543172.19811377,4108158,110,1263207.33333333,1607763.30292138,4108624,1224,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,4435747,605.5349865536,1.8035293717,633678.142857143,1537425.92607367,4109359,83,1478548.66666667,2284164.51403841,4109359,247,1478494.66666667,2284416.09479301,4109608,184,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9993871,3472.8284965856,6.303863638,161191.467741936,1067168.86798511,8405496,6,293932.794117647,1436995.48249799,8405496,22,370125.851851852,1609943.12956872,8405954,6,1341886,0,1341886,1341886,8405496,0,8405496,8405496,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,8144152,53158.2662013185,71.58510794,13993.3883161512,97371.1045409185,1872528,0,36520.8609865471,155746.45212425,1872677,0,22747.6843575419,124216.963606201,1872763,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,1301512,2920.4494464899,9.2200456085,118319.272727273,231829.326204469,791521,36,216918.666666667,286095.599212338,791575,96,293573.75,332007.552556037,791585,127331,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,791966,2669.306510633,6.313402343,197991.5,395839.000326732,791750,56,395983,559871.592994322,791872,94,791750,0,791750,791750,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7672927,10584.6178387987,20.5918810384,48872.1464968153,331609.386259141,4106467,9,98369.4358974359,467317.505848855,4106467,28,98364.4102564102,467795.92033255,4106666,30,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,49,11081632.6530612,40816.3265306122,49,0,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9689695,56330.4624139356,82.3555333785,12157.7101631117,40194.9750969919,406833,0,29274.003021148,62510.1571008967,406833,31,20756.8602150538,53435.7281473523,407273,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,6058813,2706.4707228957,6.2718555598,163751.702702703,359223.635668403,1538222,14,288514.904761905,441659.089757236,1538659,57,403904.666666667,478046.884969256,1538351,14,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9027534,38405.393986885,56.6046054216,17701.0470588235,87500.6710603386,1275954,8,44690.1485148515,136507.663660643,1275954,36,29405.0260586319,111869.214713756,1276615,9,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9972149,129415.635486393,163.3549598988,6125.3986486487,57933.3858370201,1747461,2,16413.3084577114,94954.5304204411,1747461,22,9738.1865234375,72968.78715268,1747739,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9135593,79091.6364159393,104.5361806289,9576.0932914046,66836.1024786917,1831216,0,24232.3421750663,105794.56502866,1831216,0,15757.5798611111,86000.3993134544,1831496,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9885610,24970.6391411354,37.4281404992,26790.27100271,129772.508643563,1358111,6,63778.129032258,195006.364526429,1358318,18,46410.2018779342,168619.897797326,1358257,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9956780,3746.7936421213,6.6286490211,153181.230769231,988816.071420147,7962271,8,301720.606060606,1381858.74291043,7962467,46,299324.806451613,1424971.4385615,7962411,9,639632,0,639632,639632,7962271,0,7962271,7962271,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9960941,48385.8904495067,71.4791905704,14009.7623066104,58930.7353996846,1112890,4,33880.7517006803,89118.5427142496,1112890,22,23944.4399038461,77344.9005030253,1153499,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9034511,55083.446132281,68.9577997083,14524.9372990354,135107.554643119,3127987,0,39975.7123893805,222481.646527192,3128246,0,22774.7873417722,169160.252917739,3128284,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9612119,1093.6194194017,2.2887773237,457719.952380952,1561833.33378762,7005032,11,873793.454545455,2116403.37875809,7005321,43,1067990.11111111,2316451.8153914,7005423,11,2606696,0,2606696,2606696,7005032,0,7005032,7005032,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7728066,281.0535003195,1.0351878465,1104009.42857143,1785112.49859244,4003842,149,2576022,1968105.13457208,4004007,330990,2575917.33333333,1968407.28617487,4004033,330523,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9391261,46407.6123536552,66.6577150821,15026.0176,68723.0310872462,1263008,3,36257.4942084942,104712.338798473,1263434,24,25729.0657534247,89616.5363134803,1263578,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,7008990,2400.4885154637,4.5655650814,226096.451612903,521997.515132581,2364533,49,412271.823529412,656860.760584505,2364533,49,539120,706834.091337682,2364894,201,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,2511627,2945.8992119451,6.7685209627,156976.6875,375574.837783669,1490856,40,313927.875,496000.060466136,1490856,322,358733.714285714,518026.784953801,1491082,335,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,54420,195.154.107.23,443,6,9999904,7618.3731363821,13.8001324813,72992,584139.200880613,6534210,7,153843.138461539,844108.813315556,6534311,24,140840.76056338,808283.919511728,6534362,7,2000121,0,2000121,2000121,6534210,0,6534210,6534210,BROWSING
